id,name,category,rating,reviews
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,Just what I wanted.
AVpjEN4jLJeJML43rpUe,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Electronics,4,I love my new Panasonic phone system. It has 2 handsets which is a good idea for those living with family! I also like the ease of operating the answering machine as well. Thank you Best Buy!
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,4,"Good batteries, Great price...."
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Toys & Games,Electronics",5,the product is working perfectly and the service was greatThank you
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,Perfect for the price. It is great to bring with you on the go. And like I said can't beat the price. The only con is it has a plastic back so be careful. The battery is great. I would absolutely recommend this product.
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,I got this for my kid as a gift so he could read books easier and it has helped a ton!
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"So far so good. I haven't done any studies on the batteries as others have done, but just from using them they seem to last long and have a good power curve."
AVzYlGkFvKc47QAVeZRI,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Electronics,3,"With the recent promotion for the Amazon Fire HD8 tablet, I just had to get one. It's been a while since I bought a tablet and the one I currently have is getting to be very slow.The tablet will come with a micro USB charging/data cable and a wall adapter.The tablet itself has some weight to it compared to the kindle tablets but won't be a problem if you use it to read sitting up. Initial setup was very straight forward. Once you connect to the WiFi and login to your Amazon account, you should be in the FireOS interface. The tablet is bundled with Amazon apps so everything is just a few swipes away on the screen. The interface itself, is very smooth so I didn't notice any lags at all. I did try a few games and there were some that were a bit slow at times and this was expected from a tablet at this price range. I will mainly use it to browse online and watch videos so don't see this as a huge setback.The buttons, charging port and headphone jack are all on top which will need some getting used to since most devices I've used had side buttons for the power/volume and charging/headphone ports are at the bottom. To the left side are two speakers and there's a micro SD card slot on the right for those who need more memory. The memory card option will be handy since this tablet is only 16GB and I think you have about 11-12GB free out of the box."
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,Works very well for light tablet use and great for reading.
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,4,The Kindles were good while they worked 3 days!! Best Buy was good about replacing them. Very frustrating though to have to get them replaced when my kids only played on them for three days.
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,5,My child loves playing with the Kindle fire. It is entertaining and educational.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Nice one
AVqVGZSEQMlgsOJE6eUc,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers","Office Supplies,Electronics",4,"This Kindle is nice and my wife who is an avid reader likes the screen quality but truthfully does not like being ""pigeon-holed"" by Amazon for every book or story. Having to go through them for nearly everything greatly declines from the ease of use of the various functions. The need to find or put her existing library into Amazon in order to use it on the Kindle is ridiculous and annoying. Once again a another good product being sadly limited due to a monopoly."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,I bought these batteries because I needed alot for my trail cameras. The price of these ultimately was the reason I purchased them over the name brands. They seem to be lasting just as long or longer than any of the name brands that I have used.
AVzYlGkFvKc47QAVeZRI,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Electronics,1,This is unacceptable spend the extra money for a tablet without obtrusive software and advertising
AVwjfXp4QMlgsOJE8qmk,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",Electronics,5,Excellent kids tablet good for reading and videos. Very easy to set up.
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,2,They for really fast
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"The ones that I have used appear to work well, and are still going strong. Great deal!"
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,5,I purchased 2 of these FIre HD tablets as gifts. They pack a lot of punch for the price. I helped set them up so I was able to get an idea of how they are going to work. The screen was very nice and clear. Speed of tablet was good. It is easy to use. If you are already in the Amazon family through prime it is a no-brainer.I don't believe you can get a better tablet at this price point.
AVzYlGkFvKc47QAVeZRI,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Electronics,5,I got these each for my In-laws and hey loved them
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,Battery replenishment
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,Very good for kids to learn and play games and research school work.
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,5,Needed to replace the old Nook. Looked at the fire and was a little unsure. At this price though you get more than what you pay for. I travel alot for work and this has earned it's place in my travel bag. Well most of the time it's actually in my back pocket so I have quick access to it to get some reading done. For anything to be carried on my person during travel is high praise from me because that means it has value and importance.
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,This tablet does all I need a tablet to do. Reason why it's my 3rd one.
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,5,"If you are looking for a tablet to read books, play games, watch netflix or amazon, and to travel with, look no further. This tablet has everything you need. it does not have the greatest camera, but you have a phone for that. No reason to spend more money on anything else."
AVzYlGnuGV-KLJ3abPUD,"All-New Fire 7 Tablet with Alexa, 7"" Display, 8 GB - Marine Blue",Electronics,5,Awsome ................ ....................... ...
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,2,I'm planning on returning this tablet just as soon as I can!`
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Love the price. They seem as good as Duracells.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,3,Lasted half the time as duracell in the same product
AVqVGZQBQMlgsOJE6eUb,"Kindle Oasis E-reader with Leather Charging Cover - Walnut, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","Electronics,Media",5,"'ve owned the Kindle Keyboard, 2nd generation Paperwhite and now the Oasis. I love the Oasis very much. The ergonomic design is wonderful and makes it a breeze to hold. It is so light -- that is the biggest killer feature of the Oasis. The 10 LEDs look fantastic and I love the return of page buttons. I've never had one where the screen is flush with the bezel so this is great. All in all, this is easily the best Kindle ever made and even though it's a bit spendy, it will be the one future Kindles are measured against."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"Lasting power....I use them in a TENS unit. They work well enough as any. 27 cents per battery, I wasnt really expecting them to work so well but I was surprised."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,1,"Bought these and regret it. I must have gotten a bad batch since these were lasting only three weeks in my smoke detectors. After a few weeks, all smoke detectors using them started beeping like they are low on power. A battery tester confirmed the batteries were low. I replaced them with store-bought Rayovac batteries and haven't had any issues."
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,Lots of very good batteries for not a whole lot of dough.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"Great batteries at a fabulous price, what else can I say .... Seem to last as long as actual Duracell"
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,3,At this price point it is very good. But having being used ipad the display doesnt look sharp. Amazon app store lacks content. Overall good for my 9 yr old.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Great batteries for the price!
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,3,The tablet is for my son who is 2. That being said I noticed blotches on the screen. Never returned it due to it not making a difference to my son. I will have to upgrade him in question few years anyway. The bumper is amazing.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,3,"I needed some regular batteries to toss into random things where my rechargeables normally get lost and forgotten. Normally I prefer amazon's brand, but these white batteries were just not that great. Some of them barely worked. They were very inconsistent."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,4,So far they seem to work about the same as Duracel
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,3,"They didn't last very long in my cheap camera. With them not being lithium I didn't expect them to last forever, but I should of gotten more then a days use out of them. In my Xbox controller they lasted an adequate amount of time. So all in all these definitely aren't for heavy use and the price point reflects that."
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,5,Santa dropped this off for our 4th grader along with expanded memory. he uses it for Netflix and Youtube as well as Minecraft and other Apps. Why spend hundreds on something for basic kids needs? I'm sure this will last him a few years and is well worth the price.
AVpjEN4jLJeJML43rpUe,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Electronics,4,My kids love them. Able to do so many things with it!
AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",Electronics,5,So many improvements over previous models. Love the new page turn feature.
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,"The arrived as described and all seem to work great! They were the best price of all the batteries, but are a quality battery."
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,2,"Not a very good battery. They drain really fast. I use them in my Roku remote. I plug my headphones into the remote for wireless listening, so I'm not sure if that is a factor. But I've used several different batteries in the remote and none of them drained nearly as quick as these did. I'm talking a week and they are dead. I would not recommend them."
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,4,Seems to be great but just need a little more time to play with it. The main user is nearly four years old. Happy with it and gets excited when using it.
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,4,"They are batteries, and low cost. Don't know how long they will last yet. Tell you more on that, when the time comes."
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,PICKED THIS TABLET UP ON BLACK FRIDAY. WHAT A GREAT DEAL. WORKS AWESOME AND HAS ALL OF THE AMAZON APPS.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,They work.
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Toys & Games,Electronics",5,My grand children love kids tablets and play with them every day and their mother is using them to teach the kids
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,5,My kids are on their tablets for hours on end. I was able to download several preschool apps for them. They actually are learning very well. The tablet us simple to use and they can navigate themselves on the tablet very easily.
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,Electronics,4,"Must have for people who have an Amazon Prime account and an Echo. Portability and water resistant. Works great by the hot tub or pool, and let's you access the normal Alexis capabilities."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,I bought 2. That is my review.
AVpjEN4jLJeJML43rpUe,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Electronics,5,"The Fire makes easy reading. I also love the internet capabilities and the apps that I can access with ease. The horizontal book format for reading makes it even better to read through each book. I receive my emails quickly wherever I may be, as long as I am connected to wifi. I would recommend the Fire to anyone. And the personnel at the Beat Buy store were very knowledgeable about this product and helped me a great deal through the buying process."
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Toys & Games,Electronics",5,Tablet is for my 2 year old son and it has great learning game so for him! He's learning to read and so much more!
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,5,"I got this for my daughter, she enjoy playing this"
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Toys & Games,Electronics",4,I was very pleased with how easy it is for children to maneuver.
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,5,Just picked up from BB a couple of hours ago. Screen in good and tablet seems faster than previous model possibly due to more memory. Battery so far seems very good.
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,What a deal on great Batteries!! Thanks Amazon!
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Toys & Games,Electronics",5,Great for small children allows for limited time setting. Also allows parents to set a requirement for how long educational apps must be used before free time. Case works well
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,4,Great 1st tablet for my little nephew downloaded great games and after he dropped it twice still works and looks amazing lol
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,1,"As soon as i place the new battery in my card alarm, ut says 1 bar charged"
AVqkIhkhv8e3D1O-lebZ,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",Electronics,1,I liked it at first except the browser is kind of clunky. Also you can. It use all android Apps. The worst thing though was mine just stopped working in the middle of watching a movie on a long plane flight. It was fully charged. I have tried recharging and turning on etc. it is just a blank screen and off. Kind of a cool paperweight. Hope I can get my money back. Or get a new one.
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,4,hard to find a better deal then this
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"AA batteries are expensive, help is at Amazon."
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Toys & Games,Electronics",4,"She loves it, plays with it everyday all day. Thanks"
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Good batteries so far.
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,4,This is great to occupy your child on the long road trip or just when you need a break from entertaining the little one. Works great and they can damage or mess up their own toys without using your cell phone or other adult device.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,A great deal for the price. Let's hope these alkaline last longer.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Better than any other battery we've tried. Long lasting and inexpensive.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,4,These alkaline batteries appear to be of good quality and provide excellent power output to my devices. Only time will tell if they provide long life in storage without leaiagel
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,All was good
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,3,decent batteries. ok life.
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,1,"Can't believe Amazon's name is on these pieces of dung. Very short life. I've migrated to Eneloop rechargeables for AAA as well as AA now big savers, as I have a lot of doodads."
AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",Electronics,5,I wanted a simple reader for east of transportability and use. Although I still occasionally use my tablet to read I wanted something more light weight. I haven't tested this in the sunlight but so far I love it's smaller size and simplicity.
AVqVGZSEQMlgsOJE6eUc,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers","Office Supplies,Electronics",5,Exactly what I was looking for size wise and functional.
AVqVGZSEQMlgsOJE6eUc,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers","Office Supplies,Electronics",5,"I really enjoy the basic amazon kindle and best buy had a great deal on it when I purchased it. It's very easy on the eyes and there is no glare when reading outside even on a sunny day just as advertised. It has the look of book in that sense. I was able to order this online and ""pick up in store"" and it was very convenient because I was low on time. I highly recommend this product to any avid reader and anyone looking to make the jump to an eReader. A few other great features are the long battery life, it's light and small and very easy to take on the go."
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,3,Nice tablet but as usual with these items no instructions on how to get started
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,"Love this when I'm doing my makeup. it was a lot larger than I expected which I really loved! The only con I found is that it is TOO BRIGHT. When I first used it, my eyes and head hurt because of the brightness. But overall, this is a great product."
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,Electronics,5,I Luke it a lot and good to for it for and good to
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,4,My son really enjoys this. Its his first tablet(he is 4) and had no problem learning how to use it.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Just as described and arrived quickly.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,1,"SAVE YOUR MONEY. Buy the name brand. I have a bathroom light that uses 3 AAA batteries. I typically get 6 months out of it with regular batteries I get roughly a week out of it with these. Sure, they are cheaper but you will buy them 4x as often. Worst Amazon purchase thus far."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"Excellent service, excellent product..."
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,"Product worked as described. No issues with performance, and it was a simple setup! Perfect for web browsing and videos."
AVqkIj9snnc1JgDc3khU,"Fire HD 8 Tablet with Alexa, 8 HD Display, 32 GB, Tangerine - with Special Offers",Electronics,4,"Bought 2 of these for my 6 and 8 yr old and it said it came with 32gb storage but actual storage was a little less, cant remember exactly how much probably around 20gb with the other necessary programs that come already pre-installed. They mainly use it for games and have downloaded many games on them. There is room for external storage and it also has a front and rear camera. love the product. comes in different color as well. I got the blue!"
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,great product and price
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Toys & Games,Electronics",5,Bought one last year that worked out well. Decided to get another one this year. Very pleased.
AVpftoij1cnluZ0-p5n2,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Free 3G + Wi-Fi - Includes Special Offers","Electronics,Media",5,This is a fantastic product for reading books. It is wonderful to use in full sunshine. I have a kindle fire so I thought this would be unnecessary now I am wishing I had purchased it sooner. The much longer battery life and use in full sunlight make it so much better to use for reading than the kindle fire.
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,5,Upgraded from 1st generation Fire tablet. Decided to go with 16GB tablet and there were none in store so I had to order for free delivery to store. Arrived on day promised. Was easy to sync new tablet with older tablet. Very nice picture and video. Great value.
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,5,Easy to navigate and my son just loves it pkus a year free of service.
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,4,Bought as a gift to my dad and he likes it so far. It's fast enough for apps and great for reading
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,Very good quality at an affordable price
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,5,"This was bought primarily for photos. I added the 128 card. Putting in the 128 card might have been a little tricky but the sales rep did it for me. My wildlife photos look brilliant on the tablet. I'd recommend making a Geek Squad appt for about an hour after you plan to buy the tablet. That way you learn how to use it before leaving the store. Also I got one that had been returned but all the parts still had the plastic wrap on them. That made it $100 less and hence the ""great deal"" in the title. It may pay to ask about a return. I plan to take some of the free classes offered."
AVzYlGkFvKc47QAVeZRI,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Electronics,4,This was to replace an earlier gen Kindle. That one would just shut down. We have not had any concerns with this and I will say I like the design better.
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,Electronics,5,Bought this for our 7 and 5 year old. They love to play music and ask questions about science. Lots of fun!
AVzYlGkFvKc47QAVeZRI,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Electronics,5,I think the price was great for the Kindle. Perfect gift for Xmas.
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,3,"I know beforehand that this is not a powerful tablet. But it's the best bargain at this price point . The screen is okay if you just read books, news, or surf the websites. But if you want to enjoy videos-this is not your choice.The processor is slow and the amazon app store doesn't have all the apps like you'd expect from Google appstore- even though the OS based on android. But few tweaks let you install the Google playstore-search online for the steps.Overall I'm satisfied with my purchase. Hope this is helpful."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"great price, great basic battery"
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,4,"This is a nice and cheap android device. HD display and Amazon's sturdy build quality with 10 hours+ battery backup. Sometimes runs a little slow, rest is good"
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Works well
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,5,I really love the new shape and size of the kindle HD. My daughter uses it and can control it great.
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,4,"They work we... Maybe don't last as long as the high dollar batteries, but the price makes up for that."
AVqkIiKWnnc1JgDc3khH,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Electronics,5,I bought this as an affordable alternative to the iPad mini. I liked the expandable storage option and size. Super easy to use. Unfortunately granddaughter wanted and iPad mini to go with her other apple products. So I ended up returning it. In hindsight I should've kept it for myself.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,4,Long lasting batteries and great price!
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Toys & Games,Electronics",5,My son's love there tablet. Great but for the price
AVqVGZO3nnc1JgDc3jGK,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","Electronics,Media",4,"This kindle is awesome. I love the design of it. Nothing software wise that was different than my other kindle but the way it's designed makes it much more comfortable and easier to read. The only reason I didn't give it five stars was because of the price. If it were cheaper, this kindle would have been five stars no doubt."
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,3,Good starter unit. Easy for a beginner to use. Priced low to give you a taste of the tablet world.
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,4,It's great for kids for a cheap iPad alternative however need credit card and no way to prevent accidental purchases
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Good produc Great Price
AVpjEN4jLJeJML43rpUe,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Electronics,4,My Grandma likes it a lot. For the basic book reader nothing beats it for the money.
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Toys & Games,Electronics",5,I have a four year old daughter who has learned a lot from using this tablet. The child feature is great because she can access everything for her age in one area ( with parental settings of course). I really love this tablet
AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",Electronics,5,I enjoy my kindle and would recommend to anyone. There is a good choice of books and reading material also.
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,4,Great for kids. My grandson (5 years) is very happy with it
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,5,I would recommend this to other grandparents for their grandkids
